# line ID	exact English source	translation (English A-Z then ID)
line:39fd52f1	'Ey big dog.	嘿，大狗狗。
line:073701b7	What kind of movie are you thinking?	你想看哪一種？
line:03cf1c9a	What kind of question?	哪一種問題？
line:003700c7	What kinds of classes do you teach?	你教哪些課？
line:e2406cc4	What now?	接下來呢？
line:0c583118	What was in those opened crates?	那些拆開的箱子裡裝了什麼？
line:5a195ff2	What!? that's terrible! You don't even have a mount...?	什麼！？太糟了吧！你連交配架都沒有……？
line:8ebd442e	What's got you looking so happy?	什麼事讓你這麼開心？
line:fc7aaaa0	What's teaching like?	教書是什麼感覺？
line:f99840cd	What's that?	那是什麼？
line:1a0b719d	What's up?	怎麼啦？
line:29359884	What's up?	怎麼啦？
line:8d5c7802	What's up?	怎麼啦？
line:712f9d7c	what?	什麼？
line:766c2abd	What? All the best places do it!	什麼？最棒的店都有耶！
line:159a1d54	What? I'm a professor! Can't you tell from my crest?	什麼？我是教授！看我的頭冠還看不出來嗎？
line:9aa86a9b	What? There is no harm caused by a genuine compliment!	怎麼了？真心稱讚一下，又不會害到誰！
line:b2fe309b	Whats got you in a good mood?	什麼事讓你心情這麼好？
line:93a145d4	Whats up, big guy?	怎麼啦，大傢伙？
line:4efe8211	Whats up?	怎麼了？
line:866cd495	Whats up?	怎麼了？
line:bfc04b3a	Whats up?	怎麼了？
line:e01885c3	Whats up?	怎麼了？
line:f7d786b6	Whats with all the... Gloop?	你身上那些……黏糊糊的是什麼？
line:c4c81aa9	Whats your favorite part about him?	你最喜歡他哪一點？
line:ff6ef027	When do you actually end the relationship?	到底什麼時候才該真的結束呢？
line:2ffe284b	When I met him at first I was falling back on my old script.	剛見到他的時候，我又不自覺地照著老套路來。
line:eb019075	When you're done go ahead and hit the button.	洗好了就按一下按鈕。
line:5d4e9392	Where did he go...?	他去哪了……？
line:7af04961	Where would you like to go?	你想去哪裡？
line:7e9389a7	Which college?	哪間學院？
line:2d315c6c	Who knew a dragon could get so dirty, huh?	誰想得到一條龍能弄得這麼髒，對吧？
line:a97338b0	Who knew places such as this existed so readily available to the public!	沒想到這樣的地方，一般人竟然也能隨時來！
line:8b7915f4	Who's that?	是誰？
line:ebd63f8c	Who's there?	誰在那裡？
line:eea7573f	Whoa! Cold!	哇！好冰！
line:1acbd02a	Whoops	哎呀
line:5a6c0d31	Whoops	哎呀
line:afc6c00a	Whoops	哎呀
line:c30013ff	Whoops	哎呀
line:9df56a3a	why are you here so late?	你怎麼這麼晚還過來？
line:bb8583c1	With Ryan, I'm pretty sure we're gonna go on a date tonight.	我和萊恩，今晚應該就要去約會了。
line:c236bdf9	Woah. Uhm.	哇。嗯。
line:390f05be	Woah... What is that in your mouth?	哇……你嘴裡那是什麼？
line:4b93b009	Woah... You want me to use that? Even with the food? Alright!	哇……你想讓我用那個？食物還在也沒關係？好啊！
line:4cacfab8	Wonderful to hear you're seeing someone!	真高興聽到你有交往對象了！
line:f6fdf321	Wonderful to hear you're seeing someone!	真高興聽到你有交往對象了！
line:7e2421b6	Wonderful to hear.	聽你這麼說真好。
line:36d49875	Wonderful!	太棒了！
line:6046bedf	Wonderful!	太棒了！
line:ab423ac7	Wonderful!	太棒了！
line:5a9abbd4	Wonderful. Have a <i>productive</i> day.	很好。祝你度過<i>充實</i>的一天。
line:ec771552	Woops.	哎呀。
line:51bcff68	Would that interest you?	你有興趣嗎？
line:8c8591ec	Would you care to join me at the college library this evening...?	今晚，你願意跟我一起去學院圖書館嗎……？
line:985436e6	Wouldn't that be degrading?	那不會讓你覺得受辱嗎？
line:1e027369	Wow thanks, that feels good.	哇，謝謝，好舒服。
line:737184f5	Wow!	哇！
line:ead1bf44	Wow, it's an experience seeing you eat like that.	哇，看你那樣吃東西，真是難得的體驗。
line:5da1e074	Y'know?	你懂嗎？
line:79352475	Ya.	喜歡啊。
line:f6c14e05	Ya.	對呀。
line:b6add8e0	Yea! I do!	對啊！我超酷！
line:b44edd29	Yeaaah I'm not sticking with that one.	對——我不會繼續用這稱號了。
line:7a471225	Yeaaah.	對啊——。
line:5483c5fd	Yeah	對啊
line:3a5d5ca4	Yeah he seems like he'd push some buttons.	對啊，他看起來確實很讓人心動。
line:63024a1f	Yeah he's improved a lot.	對啊，他進步很多。
line:5847a779	Yeah I have.	嗯，說過了。
line:f3b5952a	Yeah I'm happy too.	對啊，我也很開心。
line:fb47f998	Yeah it go BRRT haha.	對啊，按下去就叭——哈哈。
line:eef9b2bb	Yeah It's fine. Sorry.	嗯，沒事。抱歉。
line:fbc80e96	Yeah let me get that for you.	好，我幫你開。
line:f212b2de	Yeah so I'm all muddy and stuff, love romping around in the public park.	對啊，我弄得滿身都是泥，最喜歡在公園裡到處跑了。
line:108de471	Yeah that sounds pretty good.	好啊，聽起來不錯。
line:fdd800c2	Yeah! clean as always.	對！跟平常一樣乾淨。
line:dee4a32d	Yeah! Conrad, he's adorable. Though he'd hate I said that.	有啊！康拉德，他超可愛。不過他一定不喜歡我這麼說。
line:ab1bc039	Yeah! I feel clean.	對！我感覺很乾淨。
line:6733a3df	Yeah! I'm going on a date with him soon.	對啊！我很快就要跟他約會了。
line:66727cce	Yeah! It has food that should be good for both of us.	對啊！裡面有我們兩個應該都能吃的東西。
line:b482634c	Yeah! its useful.	對啊！很好用。
line:da9cfdcf	Yeah! Just went on a date with Conrad.	很好啊！剛和康拉德約完會。
line:3f153aaf	Yeah! Just went on a date with Ryan.	很好啊！剛和萊恩約完會。
line:77ca2316	Yeah! Thanks for the food. I'll go get the gate.	好啊！謝謝你的食物。我去開門。
line:c87d632b	Yeah! That would be amazing.	對啊！那一定很棒。
line:71c0ee9a	Yeah, ever since the breakup I've been looking for something new.	對啊，分手之後，我一直想找點新事物。
line:bee397db	Yeah, he's so kind to me.	對啊，他對我好好。
line:4815ddba	Yeah, I've got one.	有，我有一個。
line:24efaa49	Yeah, me too. He's real nice.	對啊，我也希望。他真的很好。
line:6fa847ba	Yeah, nah. Mate you gotta get in on this. I'll pay good!	不是吧，老兄。你得做這個啦，我會好好付錢的！
line:266f699d	Yeah, taste good!	對啊，很好吃！
line:67cc394b	Yeah, that was scary at first.	對啊，一開始真的嚇到我了。
line:a9980f5e	Yeah, this has been super nice.	對啊，這次真的很棒。
line:54c44240	Yeah, you're right.	嗯，你說得對。
line:bb1827c7	Yeah- Though only if you want!	對——但要你也願意才行！
line:7311dc01	Yeah.	好。
line:95e2f7cc	Yeah.	對啊。
line:9fd5b834	Yeah. <size=90%>Oh- <size=80%>you know. I'm like... <size=70%>Haha. Yeah. Mhm!	對啊。<size=90%>喔——<size=80%>你知道，我就是……<size=70%>哈哈。對。嗯哼！
line:a28a70c6	Yeah. At least I got to meet you because of it.	對啊。至少也因此認識了你。
line:e5937e30	Yeah. I like fish!	吃啊，我喜歡魚！
line:0372e0d1	Yeah. It wasn't too expensive.	對啊，沒有很貴。
line:6804839d	Yeah. It's hard to unwind groups after something like that.	對啊。發生那種事之後，很難把朋友圈的關係理清。
line:6e0e4e11	Yeah. You two will be cute.	對啊，你們在一起一定很可愛。
line:616121a9	Yeah...	對啊……
line:f244d080	Yeah... He's really great.	對啊……他真的很棒。
line:5bab2df8	Yeah... I've never gone on a date with a kobold before.	是啊……我以前從沒跟狗頭人約會過。
line:8eeb7e28	Yeah... It really isn't.	是啊……真的不容易。
line:039a0c83	Yeah?	怎麼啦？
line:2fb3fe55	Yeah?	怎麼啦？
line:92bd78f3	Yeah?	怎麼啦？
line:3690a3eb	Yeah? I don't even see a mount.	對啊？我連交配架都沒看到。
line:ea2adb20	Yeah? tell me about it!	是嗎？快跟我說！
line:78eccd9b	Yellow lime.	黃色萊姆。
line:5fd7bc69	Yep!	對啊！
line:b6c878fa	Yep!	對啊！
line:fcff76d4	Yep! I'll get the gate.	好啊！我去開門。
line:3cdcbd4a	Yes	可以
line:991dc643	Yes	會。
line:e535cacb	Yes	是的。
line:fb4265f7	Yes	可以
line:4ab6c5a9	yes	有
line:db98be35	Yes right this way.	有，這邊請。
line:52010e35	YES!	好耶！
line:c4310942	Yes!	好啊！
line:d5f94e23	Yes!	有啊！
line:5592e639	Yes, welcome to Drag'N Wash!	沒錯，歡迎來到 Drag'N Wash！
line:f676b9a8	Yes, welcome to Drag'n wash!	沒錯，歡迎來到 Drag'N Wash！
line:a610ce0b	YES.	超有。
line:85fd5266	Yes.	好。
line:152cb8ad	Yes. I'm in need of a clean. The situation is rather dire!	是的。我需要清洗。情況相當緊急！
line:c4595dd5	Yes. It's invigorating to be so candid.	對。能這麼坦率，真令人振奮。
line:d7e50f2d	Yes..	好……
line:5811655d	Yes... But I believe we need to clean the floors.	是的……不過我想，我們得清理地板了。
line:9444cdba	Yip	嗷
line:14d2c62f	Yip!	嗷！
line:296ff3f4	Yip!	嗷！
line:3d516ddb	Yip!	嗷！
line:3e870ad0	Yip!	嗷！
line:5544e245	Yip!	嗷！
line:5efde4e2	Yip!	嗷！
line:c3e1f198	Yip!	嗷！
line:e662501c	Yip!	嗷！
line:5e181cf4	Yip! <size=70%>(Gate)	嗷！<size=70%>（開門）
line:b12a3f31	Yip! <size=70%>(idk)	嗷！<size=70%>（不知道）
line:a8ee5236	Yip! <size=70%>(It's because the dormant part of your draconic mind is remembering the deep set language bridge between your kind and mine. Which carries the deep meaning and intention of kobold 'Yips' within it. This sudden understanding of yours is simply from our connection growing over time and activating that part of your mind.)	嗷！<size=70%>（因為你龍族心智中沉睡的部分，正回想起你我兩族之間根深蒂固的語言橋梁。那裡蘊含著狗頭人「嗷」聲中的深層意義與意圖。你突然能理解，只是因為我們的連結日漸加深，喚醒了你心智中的那個部分。）
line:5935a413	Yip! <size=70%>(Yes)	嗷！<size=70%>（對）
line:f1c14f75	Yip-Man - The Final Yip	《嗷問：最後一嗷》
line:4b9046ec	Yip-Man movies are real corny...	《嗷問》系列真的很老套……
line:3d6b2203	You again?	又是你？
line:81416c72	You already are, whats up?	你已經問了啊，怎麼了？
line:6fbc3c1b	You also do <i>special endings</i> here, yeah?	你這裡也有<i>特殊收尾</i>，對吧？
line:e553c773	You also introduced me to Conrad.	你還把康拉德介紹給我。
line:feb8727e	You always make me feel welcomed.	你總是讓我覺得自己很受歡迎。
line:563d71ba	You are too!	你也很可愛！
line:4efafbb0	You are very skilled with your hands	你的手上功夫真好。
line:0dd63830	You brought food in?	你帶食物來了？
line:38043f6c	You can act however you like around me.	在我身邊，你想怎麼樣都可以。
line:3fbd01fb	You can come in whenever!	你什麼時候都可以來！
line:0eb37f1a	You can stay here if you want.	你想的話，可以留下來。
line:ecc04e16	You decide!	你決定！
line:19698f13	You didn't even open the watermelon.	你連西瓜都沒切開。
line:7e8c1ae2	You do know how to use your hands pretty well.	你的手上功夫確實很不錯。
line:7023b6b4	You don't deserve that.	你不該被那樣對待。
line:c0cc0f2d	You got a medkit?	你有急救箱嗎？
line:c2b3c28a	you know about getting back into the dating scene...	就是重新開始約會那件事……
line:512df07c	You know what that means.	你知道這代表什麼。
line:e613cbe3	You know what that means...	你知道這代表什麼……
line:73e4789c	You know... This environment is rather pleasant. Very... proletarian.	你知道嗎……這裡的環境挺宜人的。很有……普羅階級的氣息。
line:404b17ef	You look good this clean!	你洗乾淨的樣子真好看！
line:780c151c	You needn't worry. The washer's union is... More powerful than I.	不用擔心。洗浴師工會……比我還有權勢。
line:3fab049a	You probably shouldn't.	你最好別試。
line:0bc044da	You ready for this?	準備好了嗎？
line:f0a0565a	You ready to go back in to the club?	準備好回夜店了嗎？
line:c0e34d36	You really ate that entire thing... Woah.	你真的把整個都吃下去了……哇。
line:82cf49aa	You seemed to enjoy yourself.	你看起來很享受。
line:ba66095e	You set a good example.	你是個好榜樣。
line:6c2a1901	You should be all clean!	你應該全洗乾淨了！
line:36779352	You should be.	你是該期待。
line:86154a64	You should feel it and check for me	你應該摸摸看，幫我確認一下。
line:20503ab0	You sure? It's not like... fun stuff.	你確定？這又不是什麼……開心的事。
line:0a0d6bc0	You too! I'll go get the gate.	我也是！我去開門。
line:e3106999	You too. Thanks for the wash.	我也是。謝謝你幫我洗澡。
line:fc97aa74	You too. Thanks for the wash.	我也是。謝謝你幫我洗澡。
line:5e4d645c	You two are really cute together...	你們兩個在一起真的很可愛……
line:b76a2a43	You were really going at it.	你剛剛真賣力。
line:83aa1a23	You work at a college?	您在學院工作？
line:85fa0d03	You'd need a dragon stomach first!	你得先有個龍的胃才行！
line:ebd2af6b	You'll have to give me all the Ryan details soon.	等一下你得把和萊恩的細節全告訴我。
line:6c71dd83	You'll have to tell me all about it.	你得把經過全都告訴我。
line:91ab30f5	You'll have to tell me how you two work out!	你們之後怎麼樣，一定要告訴我！
line:ffeff59b	You'll have to tell me more inside.	進來之後，你得多跟我說說。
line:5eb243c2	You'll like it.	你會喜歡的。
line:6acf7c77	You'll need to let them in afterwards of course.	之後當然還得讓客人進來。
line:6b63d2d8	You'll take care of everything?	你會處理好一切？
line:f2527ed7	You're <i>spotless.	你已經<i>一塵不染了。
line:23ae97e6	You're a big deal	你才是大人物。
line:323e546b	You're a good friend too, I'll go get the gate.	你也是個好朋友。我去開門。
line:44e97be7	You're always welcome here, Ryan.	萊恩，這裡永遠歡迎你。
line:09e5bf43	You're cute by the way.	順帶一提，你很可愛。
line:277d8257	You're fine. Thank you.	沒事的。謝謝你。
line:8c269acb	You're going to love it.	你一定會愛上那裡。
line:173782fa	You're good at it.	你做得很好。
line:1dca8fa0	You're just a very comfortable person to be around.	只是跟你相處真的很自在。
line:42124159	You're just a very comfortable person to be around.	只是跟你相處真的很自在。
line:d3b6d22a	You're kind. It's more than I deserve.	你真好。我不值得你這樣對我。
line:ca72bf2d	You're okay. You're clearly going through a lot.	沒事。我知道你最近不好受。
line:68887509	You're one of my favorite clients!	你是我最喜歡的客人之一！
line:c4cc497f	You're pretty hot.	你挺性感的。
line:b6603dc7	You're right. I shouldn't pry.	你說得對。我不該多問。
line:31ab814e	You're right... Theres no way you could.	你說得對……你不可能替我回答。
line:470cd652	You're the first person I've met who's only expectation is for me to be...	你是我遇過的第一個，只期待我做……
line:f718a7eb	You're the professor here. Must be correct.	你是教授，你說的一定對。
line:15f55959	You're very sweet.	你真的很貼心。
line:bc6cc4d2	You're very sweet.	你真是體貼。
line:6289a322	You're very welcome.	不用客氣。
line:39ddd682	You're...	你是……
line:6e94f373	You're... cool.	你……很酷。
line:61c96494	You're... Not that dirty.	您……沒有很髒啊。
line:8bab3246	You're... very forward.	你……還真直接。
line:3bbab759	You've gotta keep me updated on you and Ryan, yeah?	你跟萊恩有什麼進展，一定要跟我說，好嗎？
line:a5a8a9d5	Your crest is cool. What is it?	你的頭冠好酷。那是什麼？
line:3890b91c	Your date with Ryan.	你和萊恩的約會。
line:82109412	Your secret's safe with me.	你的秘密，我會守住。
line:ed8e7994	Yours doesn't. It's nice.	你的沒有。這樣真好。
line:016a65e8	Yuh, that's me.	對，就是我。
line:38eb6d26	Yup!	對！
line:7ac62718	Yup. I like it.	對，我很喜歡。
