# line ID	exact English source	translation (English A-Z then ID)
line:39fd52f1	'Ey big dog.	嘿，大狗狗。
line:ff6ef027	When do you actually end the relationship?	到底什么时候才该真的结束呢？
line:2ffe284b	When I met him at first I was falling back on my old script.	刚见到他的时候，我又不自觉地照着老套路来。
line:eb019075	When you're done go ahead and hit the button.	洗好了就按一下按钮。
line:5d4e9392	Where did he go...?	他去哪了……？
line:7af04961	Where would you like to go?	你想去哪里？
line:7e9389a7	Which college?	哪间学院？
line:2d315c6c	Who knew a dragon could get so dirty, huh?	谁想得到一条龙能弄得这么脏，对吧？
line:a97338b0	Who knew places such as this existed so readily available to the public!	没想到这样的地方，普通人也能随时来！
line:8b7915f4	Who's that?	是谁？
line:ebd63f8c	Who's there?	谁在那里？
line:eea7573f	Whoa! Cold!	哇！好冰！
line:1acbd02a	Whoops	哎呀
line:5a6c0d31	Whoops	哎呀
line:afc6c00a	Whoops	哎呀
line:c30013ff	Whoops	哎呀
line:9df56a3a	why are you here so late?	你怎么这么晚还过来？
line:bb8583c1	With Ryan, I'm pretty sure we're gonna go on a date tonight.	我和莱恩，今晚应该就要去约会了。
line:c236bdf9	Woah. Uhm.	哇。嗯。
line:390f05be	Woah... What is that in your mouth?	哇……你嘴里那是什么？
line:4b93b009	Woah... You want me to use that? Even with the food? Alright!	哇……你想让我用那个？食物还在也没关系？好啊！
line:4cacfab8	Wonderful to hear you're seeing someone!	真高兴听到你有交往对象了！
line:f6fdf321	Wonderful to hear you're seeing someone!	真高兴听到你有交往对象了！
line:7e2421b6	Wonderful to hear.	听你这么说真好。
line:36d49875	Wonderful!	太棒了！
line:6046bedf	Wonderful!	太棒了！
line:ab423ac7	Wonderful!	太棒了！
line:5a9abbd4	Wonderful. Have a <i>productive</i> day.	很好。祝你度过<i>充实</i>的一天。
line:ec771552	Woops.	哎呀。
line:51bcff68	Would that interest you?	你有兴趣吗？
line:8c8591ec	Would you care to join me at the college library this evening...?	今晚，你愿意跟我一起去学院图书馆吗……？
line:985436e6	Wouldn't that be degrading?	那不会让你觉得受辱吗？
line:1e027369	Wow thanks, that feels good.	哇，谢谢，好舒服。
line:737184f5	Wow!	哇！
line:ead1bf44	Wow, it's an experience seeing you eat like that.	哇，看你那样吃东西，真是难得的体验。
line:5da1e074	Y'know?	你懂吗？
line:79352475	Ya.	喜欢啊。
line:f6c14e05	Ya.	对呀。
line:b6add8e0	Yea! I do!	对啊！我超酷！
line:b44edd29	Yeaaah I'm not sticking with that one.	对——我不会继续用这称号了。
line:7a471225	Yeaaah.	对啊——。
line:5483c5fd	Yeah	对啊
line:3a5d5ca4	Yeah he seems like he'd push some buttons.	对啊，他看起来确实很让人心动。
line:63024a1f	Yeah he's improved a lot.	对啊，他进步很多。
line:5847a779	Yeah I have.	嗯，说过了。
line:f3b5952a	Yeah I'm happy too.	对啊，我也很开心。
line:fb47f998	Yeah it go BRRT haha.	对啊，按下去就叭——哈哈。
line:eef9b2bb	Yeah It's fine. Sorry.	嗯，没事。抱歉。
line:fbc80e96	Yeah let me get that for you.	好，我帮你开。
line:f212b2de	Yeah so I'm all muddy and stuff, love romping around in the public park.	对啊，我弄得满身都是泥，最喜欢在公园里到处跑了。
line:108de471	Yeah that sounds pretty good.	好啊，听起来不错。
line:fdd800c2	Yeah! clean as always.	对！跟平常一样干净。
line:dee4a32d	Yeah! Conrad, he's adorable. Though he'd hate I said that.	有啊！康拉德，他超可爱。不过他一定不喜欢我这么说。
line:ab1bc039	Yeah! I feel clean.	对！我感觉很干净。
line:6733a3df	Yeah! I'm going on a date with him soon.	对啊！我很快就要跟他约会了。
line:66727cce	Yeah! It has food that should be good for both of us.	对啊！里面有我们两个应该都能吃的东西。
line:b482634c	Yeah! its useful.	对啊！很好用。
line:da9cfdcf	Yeah! Just went on a date with Conrad.	很好啊！刚和康拉德约完会。
line:3f153aaf	Yeah! Just went on a date with Ryan.	很好啊！刚和莱恩约完会。
line:77ca2316	Yeah! Thanks for the food. I'll go get the gate.	好啊！谢谢你的食物。我去开门。
line:c87d632b	Yeah! That would be amazing.	对啊！那一定很棒。
line:71c0ee9a	Yeah, ever since the breakup I've been looking for something new.	对啊，分手之后，我一直想找点新事物。
line:bee397db	Yeah, he's so kind to me.	对啊，他对我好好。
line:4815ddba	Yeah, I've got one.	有，我有一个。
line:24efaa49	Yeah, me too. He's real nice.	对啊，我也希望。他真的很好。
line:6fa847ba	Yeah, nah. Mate you gotta get in on this. I'll pay good!	不是吧，老兄。你得做这个啦，我会好好付钱的！
line:266f699d	Yeah, taste good!	对啊，很好吃！
line:67cc394b	Yeah, that was scary at first.	对啊，一开始真的吓到我了。
line:a9980f5e	Yeah, this has been super nice.	对啊，这次真的很棒。
line:54c44240	Yeah, you're right.	嗯，你说得对。
line:bb1827c7	Yeah- Though only if you want!	对——但要你也愿意才行！
line:7311dc01	Yeah.	好。
line:95e2f7cc	Yeah.	对啊。
line:9fd5b834	Yeah. <size=90%>Oh- <size=80%>you know. I'm like... <size=70%>Haha. Yeah. Mhm!	对啊。<size=90%>喔——<size=80%>你知道，我就是……<size=70%>哈哈。对。嗯哼！
line:a28a70c6	Yeah. At least I got to meet you because of it.	对啊。至少也因此认识了你。
line:e5937e30	Yeah. I like fish!	吃啊，我喜欢鱼！
line:0372e0d1	Yeah. It wasn't too expensive.	对啊，没有很贵。
line:6804839d	Yeah. It's hard to unwind groups after something like that.	对啊。发生那种事之后，很难把朋友圈的关系理清。
line:6e0e4e11	Yeah. You two will be cute.	对啊，你们在一起一定很可爱。
line:616121a9	Yeah...	对啊……
line:f244d080	Yeah... He's really great.	对啊……他真的很棒。
line:5bab2df8	Yeah... I've never gone on a date with a kobold before.	是啊……我以前从没跟狗头人约会过。
line:8eeb7e28	Yeah... It really isn't.	是啊……真的不容易。
line:039a0c83	Yeah?	怎么啦？
line:2fb3fe55	Yeah?	怎么啦？
line:92bd78f3	Yeah?	怎么啦？
line:3690a3eb	Yeah? I don't even see a mount.	对啊？我连交配架都没看到。
line:ea2adb20	Yeah? tell me about it!	是吗？快跟我说！
line:78eccd9b	Yellow lime.	黄色的青柠。
line:5fd7bc69	Yep!	对啊！
line:b6c878fa	Yep!	对啊！
line:fcff76d4	Yep! I'll get the gate.	好啊！我去开门。
line:3cdcbd4a	Yes	可以
line:991dc643	Yes	会。
line:e535cacb	Yes	是的。
line:fb4265f7	Yes	可以
line:4ab6c5a9	yes	有
line:db98be35	Yes right this way.	有，这边请。
line:52010e35	YES!	好耶！
line:c4310942	Yes!	好啊！
line:d5f94e23	Yes!	有啊！
line:5592e639	Yes, welcome to Drag'N Wash!	没错，欢迎来到 Drag'N Wash！
line:f676b9a8	Yes, welcome to Drag'n wash!	没错，欢迎来到 Drag'N Wash！
line:a610ce0b	YES.	超有。
line:85fd5266	Yes.	好。
line:152cb8ad	Yes. I'm in need of a clean. The situation is rather dire!	是的。我需要清洗。情况相当紧急！
line:c4595dd5	Yes. It's invigorating to be so candid.	对。能这么坦率，真令人振奋。
line:d7e50f2d	Yes..	好……
line:5811655d	Yes... But I believe we need to clean the floors.	是的……不过我想，我们得清理地板了。
line:9444cdba	Yip	嗷
line:14d2c62f	Yip!	嗷！
line:296ff3f4	Yip!	嗷！
line:3d516ddb	Yip!	嗷！
line:3e870ad0	Yip!	嗷！
line:5544e245	Yip!	嗷！
line:5efde4e2	Yip!	嗷！
line:c3e1f198	Yip!	嗷！
line:e662501c	Yip!	嗷！
line:5e181cf4	Yip! <size=70%>(Gate)	嗷！<size=70%>（开门）
line:b12a3f31	Yip! <size=70%>(idk)	嗷！<size=70%>（不知道）
line:a8ee5236	Yip! <size=70%>(It's because the dormant part of your draconic mind is remembering the deep set language bridge between your kind and mine. Which carries the deep meaning and intention of kobold 'Yips' within it. This sudden understanding of yours is simply from our connection growing over time and activating that part of your mind.)	嗷！<size=70%>（因为你龙族心智中沉睡的部分，正回想起你我两族之间根深蒂固的语言桥梁。那里蕴含着狗头人「嗷」声中的深层意义与意图。你突然能理解，只是因为我们的联系日渐加深，唤醒了你心智中的那个部分。）
line:5935a413	Yip! <size=70%>(Yes)	嗷！<size=70%>（对）
line:f1c14f75	Yip-Man - The Final Yip	《嗷问：最后一嗷》
line:4b9046ec	Yip-Man movies are real corny...	《嗷问》系列真的很老套……
line:3d6b2203	You again?	又是你？
line:81416c72	You already are, whats up?	你已经问了啊，怎么了？
line:6fbc3c1b	You also do <i>special endings</i> here, yeah?	你这里也有<i>特殊收尾</i>，对吧？
line:e553c773	You also introduced me to Conrad.	你还把康拉德介绍给我。
line:feb8727e	You always make me feel welcomed.	你总是让我觉得自己很受欢迎。
line:563d71ba	You are too!	你也很可爱！
line:4efafbb0	You are very skilled with your hands	你的手上功夫真好。
line:0dd63830	You brought food in?	你带食物来了？
line:38043f6c	You can act however you like around me.	在我身边，你想怎么样都可以。
line:3fbd01fb	You can come in whenever!	你什么时候都可以来！
line:0eb37f1a	You can stay here if you want.	你想的话，可以留下来。
line:ecc04e16	You decide!	你决定！
line:19698f13	You didn't even open the watermelon.	你连西瓜都没切开。
line:7e8c1ae2	You do know how to use your hands pretty well.	你的手上功夫确实很不错。
line:7023b6b4	You don't deserve that.	你不该被那样对待。
line:c0cc0f2d	You got a medkit?	你有急救箱吗？
line:c2b3c28a	you know about getting back into the dating scene...	就是重新开始约会那件事……
line:512df07c	You know what that means.	你知道这代表什么。
line:e613cbe3	You know what that means...	你知道这代表什么……
line:73e4789c	You know... This environment is rather pleasant. Very... proletarian.	你知道吗……这里的环境挺宜人的。很有……无产阶级的气息。
line:404b17ef	You look good this clean!	你洗干净的样子真好看！
line:780c151c	You needn't worry. The washer's union is... More powerful than I.	不用担心。洗浴师工会……比我还有权势。
line:3fab049a	You probably shouldn't.	你最好别试。
line:0bc044da	You ready for this?	准备好了吗？
line:f0a0565a	You ready to go back in to the club?	准备好回夜店了吗？
line:c0e34d36	You really ate that entire thing... Woah.	你真的把整个都吃下去了……哇。
line:82cf49aa	You seemed to enjoy yourself.	你看起来很享受。
line:ba66095e	You set a good example.	你是个好榜样。
line:6c2a1901	You should be all clean!	你应该全洗干净了！
line:36779352	You should be.	你是该期待。
line:86154a64	You should feel it and check for me	你应该摸摸看，帮我确认一下。
line:20503ab0	You sure? It's not like... fun stuff.	你确定？这又不是什么……开心的事。
line:0a0d6bc0	You too! I'll go get the gate.	我也是！我去开门。
line:e3106999	You too. Thanks for the wash.	我也是。谢谢你帮我洗澡。
line:fc97aa74	You too. Thanks for the wash.	我也是。谢谢你帮我洗澡。
line:5e4d645c	You two are really cute together...	你们两个在一起真的很可爱……
line:b76a2a43	You were really going at it.	你刚刚真卖力。
line:83aa1a23	You work at a college?	您在学院工作？
line:85fa0d03	You'd need a dragon stomach first!	你得先有个龙的胃才行！
line:ebd2af6b	You'll have to give me all the Ryan details soon.	等一下你得把和莱恩的细节全告诉我。
line:6c71dd83	You'll have to tell me all about it.	你得把经过全都告诉我。
line:91ab30f5	You'll have to tell me how you two work out!	你们之后怎么样，一定要告诉我！
line:ffeff59b	You'll have to tell me more inside.	进来之后，你得多跟我说说。
line:5eb243c2	You'll like it.	你会喜欢的。
line:6acf7c77	You'll need to let them in afterwards of course.	之后当然还得让客人进来。
line:6b63d2d8	You'll take care of everything?	你会处理好一切？
line:f2527ed7	You're <i>spotless.	你已经<i>一尘不染了。
line:23ae97e6	You're a big deal	你才是大人物。
line:323e546b	You're a good friend too, I'll go get the gate.	你也是个好朋友。我去开门。
line:44e97be7	You're always welcome here, Ryan.	莱恩，这里永远欢迎你。
line:09e5bf43	You're cute by the way.	顺带一提，你很可爱。
line:277d8257	You're fine. Thank you.	没事的。谢谢你。
line:8c269acb	You're going to love it.	你一定会爱上那里。
line:173782fa	You're good at it.	你做得很好。
line:1dca8fa0	You're just a very comfortable person to be around.	只是跟你相处真的很自在。
line:42124159	You're just a very comfortable person to be around.	只是跟你相处真的很自在。
line:d3b6d22a	You're kind. It's more than I deserve.	你真好。我不值得你这样对我。
line:ca72bf2d	You're okay. You're clearly going through a lot.	没事。你显然正在经历很多事。
line:68887509	You're one of my favorite clients!	你是我最喜欢的客人之一！
line:c4cc497f	You're pretty hot.	你挺性感的。
line:b6603dc7	You're right. I shouldn't pry.	你说得对。我不该多问。
line:31ab814e	You're right... Theres no way you could.	你说得对……你不可能替我回答。
line:470cd652	You're the first person I've met who's only expectation is for me to be...	你是我遇过的第一个，只期待我做……
line:f718a7eb	You're the professor here. Must be correct.	你是教授，你说的一定对。
line:15f55959	You're very sweet.	你真的很贴心。
line:bc6cc4d2	You're very sweet.	你真是体贴。
line:6289a322	You're very welcome.	不用客气。
line:39ddd682	You're...	你是……
line:6e94f373	You're... cool.	你……很酷。
line:61c96494	You're... Not that dirty.	您……没有很脏啊。
line:8bab3246	You're... very forward.	你……还真直接。
line:3bbab759	You've gotta keep me updated on you and Ryan, yeah?	你跟莱恩有什么进展，一定要跟我说，好吗？
line:a5a8a9d5	Your crest is cool. What is it?	你的头冠好酷。那是什么？
line:3890b91c	Your date with Ryan.	你和莱恩的约会。
line:82109412	Your secret's safe with me.	你的秘密，我会守住。
line:ed8e7994	Yours doesn't. It's nice.	你的没有。这样真好。
line:016a65e8	Yuh, that's me.	对，就是我。
line:38eb6d26	Yup!	对！
line:7ac62718	Yup. I like it.	对，我很喜欢。
